,Unnamed: 0,TWEET_ID,USER_ID,TWEET_TEXT,AUTHOR_COVID,AUTHOR_SYMPTOMS,FAMILY,FAMILY_COVID,FAMILY_SYMPTOMS,TWEET_TEXT_PROCESSED,HASHTAGS,POS,DUPLICATE,NON_ENGLISH,IF,COVID,TWEET_TEXT_PROCESSED_POSTAGGED
20,20,1243479138599677952,595418257,"@laurasnapes I'm not allowed in the kitchen incase the symptoms are to do with covid19, can't infect my house mate, he's been bringing me food 😂 can't compliment the food though cause I don't know what it tastes like",0,0,1,0,0,"i am not allowed in the kitchen incase the symptoms are to do with covid19, cannot infect my house mate, he is been bringing me food :face_with_tears_of_joy: cannot compliment the food though because i do not know what it tastes like",[],i_NN am_VBP not_RB allowed_VBN in_IN the_DT kitchen_NN incase_VB the_DT symptoms_NNS are_VBP to_TO do_VB with_IN covid_NN 19_CD cannot_NN infect_VB house_NN mate_NN he_PRP is_VBZ been_VBN bringing_VBG me_PRP food_NN face_with_tears_of_joy_NN cannot_NN compliment_VBD the_DT food_NN though_IN because_IN i_NN do_VBP not_RB know_VB what_WP it_PRP tastes_VBZ like_IN,False,False,False,True,"i am not allowed in the kitchen incase the symptoms are to do with covid19, cannot infect my house mate, he is been bringing me food :face_with_tears_of_joy: cannot compliment the food though because i do not know what it tastes like i_NN am_VBP not_RB allowed_VBN in_IN the_DT kitchen_NN incase_VB the_DT symptoms_NNS are_VBP to_TO do_VB with_IN covid_NN 19_CD cannot_NN infect_VB house_NN mate_NN he_PRP is_VBZ been_VBN bringing_VBG me_PRP food_NN face_with_tears_of_joy_NN cannot_NN compliment_VBD the_DT food_NN though_IN because_IN i_NN do_VBP not_RB know_VB what_WP it_PRP tastes_VBZ like_IN"
21,21,1307252170736185345,271964307,"The senior care home which my mom helps run reported cases of covid last monday. I haven't been sleeping easy since . Thanks to the amazing doctors at Stanley and TN govt Health department for taking such good care of Anandam  residents ! @CMOTamilNadu
https://t.co/ZBFRSJgi0t",0,0,1,0,0,the senior care home which my mom helps run reported cases of covid last monday. i have not been sleeping easy since . thanks to the amazing doctors at stanley and tn govt health department for taking such good care of anandam residents ! cmotamilnadu ,[],the_DT senior_JJ care_NN home_NN which_WDT mom_NN helps_VBZ run_VB reported_VBN cases_NNS of_IN covid_NN last_JJ monday_NN i_NNS have_VBP not_RB been_VBN sleeping_VBG easy_JJ since_IN thanks_NNS to_TO the_DT amazing_JJ doctors_NNS at_IN stanley_NN and_CC tn_JJ govt_NN health_NN department_NN for_IN taking_VBG such_JJ good_JJ care_NN of_IN anandam_JJ residents_NNS cmotamilnadu_NN,False,False,False,True,the senior care home which my mom helps run reported cases of covid last monday. i have not been sleeping easy since . thanks to the amazing doctors at stanley and tn govt health department for taking such good care of anandam residents ! cmotamilnadu  the_DT senior_JJ care_NN home_NN which_WDT mom_NN helps_VBZ run_VB reported_VBN cases_NNS of_IN covid_NN last_JJ monday_NN i_NNS have_VBP not_RB been_VBN sleeping_VBG easy_JJ since_IN thanks_NNS to_TO the_DT amazing_JJ doctors_NNS at_IN stanley_NN and_CC tn_JJ govt_NN health_NN department_NN for_IN taking_VBG such_JJ good_JJ care_NN of_IN anandam_JJ residents_NNS cmotamilnadu_NN
22,22,1274419924769878016,723820321,"I was off work really ill for 3 weeks in March/April, but no Covid-19 test was available for me then. I've now had an antibody test (courtesy of my NHS employer) which is positive.  Would I have still caught the virus if I'd been retired at 60? I don't think so! #BackTo60",0,1,0,0,0,"i was off work really ill for 3 weeks in march/april, but no covid-19 test was available for me then. i have now had an antibody test (courtesy of my nhs employer) which is positive. would i have still caught the virus if i would been retired at 60? i do not think so! #backto60",['#BackTo60'],i_NN was_VBD off_RB work_NN really_RB ill_VB for_IN 3_CD weeks_NNS in_IN march_NN /_NNP april_NN but_CC no_DT covid_JJ 19_CD test_NN was_VBD available_JJ for_IN me_PRP then_RB i_NNS have_VBP now_RB had_VBN an_DT antibody_NN test_NN courtesy_NN of_IN nhs_JJ employer_NN which_WDT is_VBZ positive_JJ would_MD i_VB have_VBP still_RB caught_VBN the_DT virus_NN if_IN i_NN would_MD been_VBN retired_VBN at_IN 60_CD i_NNS do_VBP not_RB think_VB so_RB #backto60_NN,False,False,False,True,"i was off work really ill for 3 weeks in march/april, but no covid-19 test was available for me then. i have now had an antibody test (courtesy of my nhs employer) which is positive. would i have still caught the virus if i would been retired at 60? i do not think so! #backto60 i_NN was_VBD off_RB work_NN really_RB ill_VB for_IN 3_CD weeks_NNS in_IN march_NN /_NNP april_NN but_CC no_DT covid_JJ 19_CD test_NN was_VBD available_JJ for_IN me_PRP then_RB i_NNS have_VBP now_RB had_VBN an_DT antibody_NN test_NN courtesy_NN of_IN nhs_JJ employer_NN which_WDT is_VBZ positive_JJ would_MD i_VB have_VBP still_RB caught_VBN the_DT virus_NN if_IN i_NN would_MD been_VBN retired_VBN at_IN 60_CD i_NNS do_VBP not_RB think_VB so_RB #backto60_NN"
23,23,1324619447357812741,825439562,So we have finished our self isolation and have been relatively well through the whole testing positive for covid. Unfortunately it took my 93 yrs old nan. She did have a bad heart and a pace maker. RIP nan xx,1,0,0,0,0,so we have finished our self isolation and have been relatively well through the whole testing positive for covid. unfortunately it took my 93 yrs old nan. she did have a bad heart and a pace maker. rip nan xx,[],so_IN we_PRP have_VBP finished_VBN self_NN isolation_NN and_CC have_VBP been_VBN relatively_RB well_RB through_IN the_DT whole_JJ testing_NN positive_JJ for_IN covid_NN unfortunately_JJ it_PRP took_VBD 93_CD yrs_RB old_JJ nan_NN she_PRP did_VBD have_VB a_DT bad_JJ heart_NN and_CC a_DT pace_NN maker_NN rip_NN nan_NN xx_NN,False,False,False,True,so we have finished our self isolation and have been relatively well through the whole testing positive for covid. unfortunately it took my 93 yrs old nan. she did have a bad heart and a pace maker. rip nan xx so_IN we_PRP have_VBP finished_VBN self_NN isolation_NN and_CC have_VBP been_VBN relatively_RB well_RB through_IN the_DT whole_JJ testing_NN positive_JJ for_IN covid_NN unfortunately_JJ it_PRP took_VBD 93_CD yrs_RB old_JJ nan_NN she_PRP did_VBD have_VB a_DT bad_JJ heart_NN and_CC a_DT pace_NN maker_NN rip_NN nan_NN xx_NN
24,24,1324823311063404545,939656203,"@rex_arms ""Feeling fed up on Monday morning? the Covid symptoms you should be checking""",0,0,0,0,0,"""feeling fed up on monday morning? the covid symptoms you should be checking""",[],"""_JJ feeling_NN fed_VBN up_RP on_IN monday_NN morning_NN the_DT covid_NN symptoms_NNS you_PRP should_MD be_VB checking_VBG ""_JJ",False,False,False,True,"""feeling fed up on monday morning? the covid symptoms you should be checking"" ""_JJ feeling_NN fed_VBN up_RP on_IN monday_NN morning_NN the_DT covid_NN symptoms_NNS you_PRP should_MD be_VB checking_VBG ""_JJ"
25,25,1269171341988593664,23931413,"We really don’t understand #Covid19 . I had the virus in March and was pretty ill , but recovered. I have tested positive for antibodies. My husband isolated with me, looked after me and also developed a cough, but no fever . He tested negative. After prolonged expose . Weird.",1,0,0,0,0,"we really do not understand #covid19 . i had the virus in march and was pretty ill , but recovered. i have tested positive for antibodies. my husband isolated with me, looked after me and also developed a cough, but no fever . he tested negative. after prolonged expose . weird.",['#Covid19'],we_PRP really_RB do_VBP not_RB understand_VB #covid19_NNP i_NN had_VBD the_DT virus_NN in_IN march_NN and_CC was_VBD pretty_RB ill_JJ but_CC recovered_VBD i_NNS have_VBP tested_VBN positive_JJ for_IN antibodies_NNS husband_NN isolated_VBN with_IN me_PRP looked_VBD after_IN me_PRP and_CC also_RB developed_VBD a_DT cough_NN but_CC no_DT fever_NN he_PRP tested_VBD negative_JJ after_IN prolonged_JJ expose_NN weird_NN,False,False,False,True,"we really do not understand #covid19 . i had the virus in march and was pretty ill , but recovered. i have tested positive for antibodies. my husband isolated with me, looked after me and also developed a cough, but no fever . he tested negative. after prolonged expose . weird. we_PRP really_RB do_VBP not_RB understand_VB #covid19_NNP i_NN had_VBD the_DT virus_NN in_IN march_NN and_CC was_VBD pretty_RB ill_JJ but_CC recovered_VBD i_NNS have_VBP tested_VBN positive_JJ for_IN antibodies_NNS husband_NN isolated_VBN with_IN me_PRP looked_VBD after_IN me_PRP and_CC also_RB developed_VBD a_DT cough_NN but_CC no_DT fever_NN he_PRP tested_VBD negative_JJ after_IN prolonged_JJ expose_NN weird_NN"
26,26,1270784282987020288,1479470395,My wife was reading the covid news which included “you can visit someone to have sex.” I looked delighted - so she added certain caveats. Not sure if they’re hers or the governments. Upshot is - I am on an imposed lock-down for the foreseeable!!,0,0,1,0,0,my wife was reading the covid news which included “you can visit someone to have sex.” i looked delighted - so she added certain caveats. not sure if they are hers or the governments. upshot is - i am on an imposed lock-down for the foreseeable!!,[],wife_NN was_VBD reading_VBG the_DT covid_NN news_NN which_WDT included_VBD “_IN you_PRP can_MD visit_VB someone_NN to_TO have_VB sex_NN ”_NN i_NN looked_VBD delighted_JJ so_RB she_PRP added_VBD certain_JJ caveats_NNS not_RB sure_JJ if_IN they_PRP are_VBP hers_NNS or_CC the_DT governments_NNS upshot_NN is_VBZ i_NN am_VBP on_IN an_DT imposed_JJ lock-down_NN for_IN the_DT foreseeable_JJ,False,False,False,True,my wife was reading the covid news which included “you can visit someone to have sex.” i looked delighted - so she added certain caveats. not sure if they are hers or the governments. upshot is - i am on an imposed lock-down for the foreseeable!! wife_NN was_VBD reading_VBG the_DT covid_NN news_NN which_WDT included_VBD “_IN you_PRP can_MD visit_VB someone_NN to_TO have_VB sex_NN ”_NN i_NN looked_VBD delighted_JJ so_RB she_PRP added_VBD certain_JJ caveats_NNS not_RB sure_JJ if_IN they_PRP are_VBP hers_NNS or_CC the_DT governments_NNS upshot_NN is_VBZ i_NN am_VBP on_IN an_DT imposed_JJ lock-down_NN for_IN the_DT foreseeable_JJ
27,27,1314638347814547456,865962872089833473,@jenkaloid @HowardCCox @FairFuelUK @Iromg Must have covid!,1,0,0,0,0,must have covid!,[],must_MD have_VB covid_NN,False,False,False,True,must have covid! must_MD have_VB covid_NN
28,28,1291447911369396224,132552685,"This covid has really got me, everything tastes the same😭😭I cant even smell if my baby has a poo  💔",0,1,0,0,0,"this covid has really got me, everything tastes the same:loudly_crying_face::loudly_crying_face:i cannot even smell if my baby has a poo :broken_heart:",[],this_DT covid_NN has_VBZ really_RB got_VBN me_PRP everything_NN tastes_VBZ the_DT same_JJ loudly_crying_face_NN ::_JJ loudly_crying_face_NN i_NN cannot_VBD even_RB smell_RB if_IN baby_NN has_VBZ a_DT poo_NN broken_heart_NN,False,False,False,True,"this covid has really got me, everything tastes the same:loudly_crying_face::loudly_crying_face:i cannot even smell if my baby has a poo :broken_heart: this_DT covid_NN has_VBZ really_RB got_VBN me_PRP everything_NN tastes_VBZ the_DT same_JJ loudly_crying_face_NN ::_JJ loudly_crying_face_NN i_NN cannot_VBD even_RB smell_RB if_IN baby_NN has_VBZ a_DT poo_NN broken_heart_NN"
29,29,1323222595957936128,51138085,Found out someone from work has tested positive for covid and now I don’t know how to feel,0,0,0,0,0,found out someone from work has tested positive for covid and now i do not know how to feel,[],found_VBN out_RP someone_NN from_IN work_NN has_VBZ tested_VBN positive_JJ for_IN covid_NN and_CC now_RB i_VB do_VBP not_RB know_VB how_WRB to_TO feel_VB,False,False,False,True,found out someone from work has tested positive for covid and now i do not know how to feel found_VBN out_RP someone_NN from_IN work_NN has_VBZ tested_VBN positive_JJ for_IN covid_NN and_CC now_RB i_VB do_VBP not_RB know_VB how_WRB to_TO feel_VB
30,30,1316489566212292608,260493586,Covid beard ended so I channeled my inner #TigerKing https://t.co/kkM9vStl7w,0,0,0,0,0,covid beard ended so i channeled my inner #tigerking ,['#TigerKing'],covid_JJ beard_NN ended_VBD so_RB i_JJ channeled_VBD inner_NN #tigerking_VBG,False,False,False,True,covid beard ended so i channeled my inner #tigerking  covid_JJ beard_NN ended_VBD so_RB i_JJ channeled_VBD inner_NN #tigerking_VBG
31,31,1268610545353060352,64798080,"@RealDeniseWelch I am really struggling too, i have bpd and lost my mum very suddenly to covid on 13th May realityof never seeing her again is hitting home this week #ItsOkayToNotBeOkay",0,0,1,1,0,"i am really struggling too, i have bpd and lost my mum very suddenly to covid on 13th may realityof never seeing her again is hitting home this week #itsokaytonotbeokay",['#ItsOkayToNotBeOkay'],i_NN am_VBP really_RB struggling_VBG too_RB i_NNS have_VBP bpd_VBN and_CC lost_VBN mum_JJ very_RB suddenly_RB to_TO covid_VB on_IN 13th_CD may_MD realityof_VB never_RB seeing_VBG again_RB is_VBZ hitting_VBG home_NN this_DT week_NN #itsokaytonotbeokay_NN,False,False,False,True,"i am really struggling too, i have bpd and lost my mum very suddenly to covid on 13th may realityof never seeing her again is hitting home this week #itsokaytonotbeokay i_NN am_VBP really_RB struggling_VBG too_RB i_NNS have_VBP bpd_VBN and_CC lost_VBN mum_JJ very_RB suddenly_RB to_TO covid_VB on_IN 13th_CD may_MD realityof_VB never_RB seeing_VBG again_RB is_VBZ hitting_VBG home_NN this_DT week_NN #itsokaytonotbeokay_NN"
32,32,1319604961127354368,1436823744,"so my son is comeing to the end of the 14 days for covid 
(no symptoms) and now its half term how ever i ill be glad when he is back in classes i find it more structurord than 30 min on google class room even my self when i was haveing my english online it was 2 hours of class",0,0,1,0,0,so my son is comeing to the end of the 14 days for covid (no symptoms) and now its half term how ever i ill be glad when he is back in classes i find it more structurord than 30 min on google class room even my self when i was haveing my english online it was 2 hours of class,[],so_RB son_NN is_VBZ comeing_VBG to_TO the_DT end_NN of_IN the_DT 14_CD days_NNS for_IN covid_NN no_DT symptoms_NNS and_CC now_RB half_NN term_NN how_WRB ever_RB i_VB ill_RB be_VB glad_JJ when_WRB he_PRP is_VBZ back_RB in_IN classes_NNS i_VBP find_VBP it_PRP more_RBR structurord_JJ than_IN 30_CD min_NN on_IN google_JJ class_NN room_NN even_RB self_NN when_WRB i_NN was_VBD haveing_VBG english_JJ online_NN it_PRP was_VBD 2_CD hours_NNS of_IN class_NN,False,False,False,True,so my son is comeing to the end of the 14 days for covid (no symptoms) and now its half term how ever i ill be glad when he is back in classes i find it more structurord than 30 min on google class room even my self when i was haveing my english online it was 2 hours of class so_RB son_NN is_VBZ comeing_VBG to_TO the_DT end_NN of_IN the_DT 14_CD days_NNS for_IN covid_NN no_DT symptoms_NNS and_CC now_RB half_NN term_NN how_WRB ever_RB i_VB ill_RB be_VB glad_JJ when_WRB he_PRP is_VBZ back_RB in_IN classes_NNS i_VBP find_VBP it_PRP more_RBR structurord_JJ than_IN 30_CD min_NN on_IN google_JJ class_NN room_NN even_RB self_NN when_WRB i_NN was_VBD haveing_VBG english_JJ online_NN it_PRP was_VBD 2_CD hours_NNS of_IN class_NN
33,33,1319665159816830976,505008936,"So found out i’m covid positive yesterday felt like shit for few days before not the usual symptoms mine just aching , flu type shit 3 points tonight for the villa perfect pick me up tonic# VTID",1,0,0,0,0,"so found out i am covid positive yesterday felt like shit for few days before not the usual symptoms mine just aching , flu type shit 3 points tonight for the villa perfect pick me up tonic# vtid",[],so_RB found_VBN out_RP i_JJ am_VBP covid_JJ positive_JJ yesterday_NN felt_VBD like_IN shit_NN for_IN few_JJ days_NNS before_IN not_RB the_DT usual_JJ symptoms_NNS mine_NN just_RB aching_VBG flu_JJ type_NN shit_VBD 3_CD points_NNS tonight_NN for_IN the_DT villa_NN perfect_NN pick_NN me_PRP up_RP tonic_JJ vtid_NN,False,False,False,True,"so found out i am covid positive yesterday felt like shit for few days before not the usual symptoms mine just aching , flu type shit 3 points tonight for the villa perfect pick me up tonic# vtid so_RB found_VBN out_RP i_JJ am_VBP covid_JJ positive_JJ yesterday_NN felt_VBD like_IN shit_NN for_IN few_JJ days_NNS before_IN not_RB the_DT usual_JJ symptoms_NNS mine_NN just_RB aching_VBG flu_JJ type_NN shit_VBD 3_CD points_NNS tonight_NN for_IN the_DT villa_NN perfect_NN pick_NN me_PRP up_RP tonic_JJ vtid_NN"
